,id,name,last_modified
1362,1011110,The Santerians,1969-12-31T19:00:00-0500
1363,1009658,The Shiver Man,1969-12-31T19:00:00-0500
1364,1009659,The Spike,1969-12-31T19:00:00-0500
1365,1009660,The Stranger,1969-12-31T19:00:00-0500
1366,1011112,The Twelve,2012-02-02T14:22:33-0500
1367,1009661,The Watchers,1969-12-31T19:00:00-0500
1368,1011181,Thena,1969-12-31T19:00:00-0500
1369,1009662,Thing,2016-05-26T10:23:39-0400
1370,1017313,Thing (Marvel Heroes),2013-09-18T10:52:18-0400
1371,1010983,Thing (Ultimate),2010-12-08T15:01:38-0500
1372,1009664,Thor,2020-03-11T10:18:57-0400
1373,1017576,Thor (Goddess of Thunder),2014-11-17T17:48:24-0500
1374,1017106,Thor (MAA),2013-09-18T15:49:30-0400
1375,1017315,Thor (Marvel Heroes),2013-09-18T10:52:05-0400
1376,1017328,Thor (Marvel War of Heroes),2013-09-18T10:57:41-0400
1377,1017302,Thor (Marvel: Avengers Alliance),2013-09-18T10:15:49-0400
1378,1011025,Thor (Ultimate),2014-03-05T13:58:19-0500
1379,1010820,Thor Girl,2013-10-24T13:29:36-0400
1380,1010885,Thunderball,1969-12-31T19:00:00-0500
1381,1009666,Thunderbird (John Proudstar),2017-08-21T16:59:58-0400
1382,1009667,Thunderbird (Neal Shaara),1969-12-31T19:00:00-0500
1383,1009668,Thunderbolt (Bill Carver),1969-12-31T19:00:00-0500
1384,1014812,Thunderbolt Ross,2013-08-20T21:16:17-0400
1385,1010360,Thunderbolts,2013-01-22T14:10:08-0500
1386,1011304,Thundra,1969-12-31T19:00:00-0500
1387,1009669,Tiger Shark,1969-12-31T19:00:00-0500
1388,1011237,Tiger's Beautiful Daughter,2011-05-26T17:53:29-0400
1389,1009670,Tigra (Greer Nelson),2013-10-24T13:29:42-0400
1390,1010857,Timeslip,1969-12-31T19:00:00-0500
1391,1011345,Tinkerer,1969-12-31T19:00:00-0500
1392,1011960,Tippy Toe,2017-08-24T16:56:33-0400
1393,1010669,Titania,2014-02-07T09:48:03-0500
1394,1009672,Titanium Man (Topolov),2013-11-20T17:24:25-0500
1395,1009673,Toad,2014-06-27T11:37:47-0400
1396,1009674,Toad Men,1969-12-31T19:00:00-0500
1397,1011166,Tomas,1969-12-31T19:00:00-0500
1398,1009675,Tombstone,1969-12-31T19:00:00-0500
1399,1010328,Tomorrow Man,1969-12-31T19:00:00-0500
1400,1009624,Tony Stark,2012-04-16T16:13:05-0400
1401,1011309,Toro (Thomas Raymond),2011-09-21T13:42:59-0400
1402,1009676,Toxin,1969-12-31T19:00:00-0500
1403,1009692,Toxin (Eddie Brock),2013-12-26T14:25:51-0500
1404,1010822,Trauma,2013-11-20T17:24:10-0500
1405,1011978,Trevor Fitzroy,2021-08-17T13:03:46-0400
1406,1010825,Triathlon,1969-12-31T19:00:00-0500
1407,1009671,Trish Tilby,1969-12-31T19:00:00-0500
1408,1010335,Triton,2013-11-20T17:27:21-0500
1409,1011352,True Believers,1969-12-31T19:00:00-0500
1410,1011047,Turbo,1969-12-31T19:00:00-0500
1411,1009678,Tusk,1969-12-31T19:00:00-0500
1412,1010852,Two-Gun Kid,2012-02-02T12:31:07-0500
1413,1009679,Tyger Tiger,1969-12-31T19:00:00-0500
1414,1010369,Typhoid Mary,2012-01-11T11:47:38-0500
1415,1009680,Tyrannus,2011-05-24T16:32:42-0400
1416,1011315,U-Foes,1969-12-31T19:00:00-0500
1417,1009681,U-Go Girl,1969-12-31T19:00:00-0500
1418,1009682,U.S. Agent,2014-04-29T14:14:29-0400
1419,1009683,Uatu The Watcher,2013-12-26T14:55:54-0500
1420,1010358,Ulik,2011-01-25T16:05:37-0500
1421,1016825,Ultimate Spider-Man (USM),2013-09-18T15:54:46-0400
1422,1010803,Ultimates,2011-05-17T17:26:18-0400
1423,1009684,Ultimatum,1969-12-31T19:00:00-0500
1424,1011311,Ultimo,1969-12-31T19:00:00-0500
1425,1011125,Ultra-Adaptoid,1969-12-31T19:00:00-0500
1426,1010847,Ultragirl (Earth-93060),2013-10-28T13:56:33-0400
1427,1009685,Ultron,2013-10-18T17:32:22-0400
1428,1009686,Umar,1969-12-31T19:00:00-0500
1429,1010862,Unicorn,1969-12-31T19:00:00-0500
1430,1010985,Union Jack (Brian Falsworth),1969-12-31T19:00:00-0500
1431,1010696,Union Jack (Joseph Chapman),2011-02-17T18:05:22-0500
1432,1010984,Union Jack (Montgomery Falsworth),1969-12-31T19:00:00-0500
1433,1009687,Unus,1969-12-31T19:00:00-0500
1434,1010987,Unus (Age of Apocalypse),2014-04-30T17:06:44-0400
1435,1010988,Unus (House of M),1969-12-31T19:00:00-0500
1436,1010986,Unus (Ultimate),1969-12-31T19:00:00-0500
1437,1009525,Valeria Richards,2012-03-02T10:26:15-0500
1438,1017841,Valkyrie (Exiles),2021-08-04T11:57:19-0400
1439,1010350,Valkyrie (Samantha Parrington),2014-04-29T14:23:28-0400
1440,1011239,Valkyrie (Ultimate),2014-03-05T13:58:33-0500
1441,1011182,Vampiro,1969-12-31T19:00:00-0500
1442,1011342,Vance Astro,1969-12-31T19:00:00-0500
1443,1010989,Vanisher (Age of Apocalypse),2013-10-18T16:35:15-0400
1444,1011365,Vanisher (Telford Porter),1969-12-31T19:00:00-0500
1445,1009689,Vanisher (Ultimate),1969-12-31T19:00:00-0500
1446,1011316,Vapor,1969-12-31T19:00:00-0500
1447,1009690,Vargas,1969-12-31T19:00:00-0500
1448,1010872,Vector,1969-12-31T19:00:00-0500
1449,1011231,Veda,1969-12-31T19:00:00-0500
1450,1009691,Vengeance (Michael Badilino),2014-04-29T14:10:10-0400
1451,1009663,Venom (Flash Thompson),2016-05-25T12:51:24-0400
1452,1010788,Venom (Mac Gargan),2014-03-05T13:58:37-0500
1453,1011128,Venom (Ultimate),2014-03-05T13:58:42-0500
1454,1011106,Venus (Siren),2014-04-29T14:52:01-0400
1455,1009693,Venus Dee Milo,1969-12-31T19:00:00-0500
1456,1010353,Vermin (Edward Whelan),2013-11-20T17:27:14-0500
1457,1009694,Vertigo (Savage Land Mutate),1969-12-31T19:00:00-0500
1458,1011066,Victor Mancha,1969-12-31T19:00:00-0500
1459,1010324,Victor Von Doom,1969-12-31T19:00:00-0500
1460,1011261,Vin Gonzales,1969-12-31T19:00:00-0500
1461,1009695,Vindicator,2011-06-17T13:31:18-0400
1462,1010666,Violations,1969-12-31T19:00:00-0500
1463,1009696,Viper,2013-07-26T22:21:42-0400
1464,1010697,Virginia Dare,1969-12-31T19:00:00-0500
1465,1009697,Vision,2016-05-02T15:51:46-0400
1466,1009698,Vivisector,1969-12-31T19:00:00-0500
1467,1011011,Vulcan (Gabriel Summers),2013-11-20T17:27:10-0500
1468,1009699,Vulture (Adrian Toomes),2017-01-31T11:10:36-0500
1469,1010990,Vulture (Blackie Drago),1969-12-31T19:00:00-0500
1470,1010849,Wallflower,1969-12-31T19:00:00-0500
1471,1011267,Wallop,1969-12-31T19:00:00-0500
1472,1009700,Wallow,1969-12-31T19:00:00-0500
1473,1009701,War (Abraham Kieros),1969-12-31T19:00:00-0500
1474,1017322,War Machine (Iron Man 3 - The Official Game),2013-09-18T11:06:14-0400
1475,1017834,War Machine (James Rhodes),2021-08-05T18:41:02-0400
1476,1017304,War Machine (Marvel: Avengers Alliance),2013-09-18T10:15:32-0400
1477,1010991,War Machine (Parnell Jacobs),2014-04-29T14:14:41-0400
1478,1011226,War Machine (Ultimate),1969-12-31T19:00:00-0500
1479,1009703,Warbird,1969-12-31T19:00:00-0500
1480,1011121,Warbound,2014-05-01T14:11:10-0400
1481,1010372,Warhawk (Mitchell Tanner),1969-12-31T19:00:00-0500
1482,1009704,Warlock (Janie Chin),1969-12-31T19:00:00-0500
1483,1011287,Warlock (Technarchy),2011-07-14T14:28:15-0400
1484,1009705,Warpath,2013-10-22T12:22:42-0400
1485,1010668,Warren Worthington III,1969-12-31T19:00:00-0500
1486,1009706,Warstar,1969-12-31T19:00:00-0500
1487,1009707,Wasp,2016-02-29T10:44:27-0500
1488,1010992,Wasp (Ultimate),1969-12-31T19:00:00-0500
1489,1017853,Wave (Wave),2021-08-27T17:43:56-0400
1490,1011133,Weapon Omega,2010-11-18T15:57:10-0500
1491,1009709,Weapon X,1969-12-31T19:00:00-0500
1492,1011402,Wendell Rand,1969-12-31T19:00:00-0500
1493,1010742,Wendell Vaughn,1969-12-31T19:00:00-0500
1494,1009710,Wendigo,2011-05-24T16:45:41-0400
1495,1010765,Werewolf By Night,1969-12-31T19:00:00-0500
1496,1011588,Whiplash (Anton Vanko),2021-08-19T00:05:03-0400
1497,1009711,Whiplash (Mark Scarlotti),1969-12-31T19:00:00-0500
1498,1010348,Whirlwind,2012-03-20T16:54:18-0400
1499,1010342,Whistler,1969-12-31T19:00:00-0500
1500,1009712,White Queen (Adrienne Frost),1969-12-31T19:00:00-0500
1501,1010853,White Tiger (Angela Del Toro),1969-12-31T19:00:00-0500
1502,1016838,White Tiger (USM),2013-09-18T15:44:30-0400
1503,1011425,Whizzer (Stanley Stewart),1969-12-31T19:00:00-0500
1504,1009714,Wiccan,2011-09-19T16:21:04-0400
1505,1009715,Wild Child,-0001-11-30T00:00:00-0500
1506,1010994,Wild Child (Age of Apocalypse),2013-11-20T17:27:05-0500
1507,1011067,Wild Pack,1969-12-31T19:00:00-0500
1508,1009716,Wildside,1969-12-31T19:00:00-0500
1509,1009633,William Stryker,2011-10-19T11:42:18-0400
1510,1010680,Wilson Fisk,2004-04-14T00:00:00-0400
1511,1011009,Wind Dancer,1969-12-31T19:00:00-0500
1512,1010740,Winter Soldier,2016-05-02T15:42:32-0400
1513,1011043,Wither,1969-12-31T19:00:00-0500
1514,1011290,Wolf Cub,1969-12-31T19:00:00-0500
1515,1011281,Wolfpack,1969-12-31T19:00:00-0500
1516,1009717,Wolfsbane,2016-02-08T11:05:36-0500
1517,1010995,Wolfsbane (Age of Apocalypse),2013-11-20T17:27:01-0500
1518,1010729,Wolver-dok,1969-12-31T19:00:00-0500
1519,1009718,Wolverine,2016-05-02T12:21:44-0400
1520,1017297,Wolverine (LEGO Marvel Super Heroes),2013-09-18T11:16:20-0400
1521,1017325,Wolverine (Marvel War of Heroes),2013-09-18T10:58:44-0400
1522,1011006,Wolverine (Ultimate),2014-03-05T13:58:52-0500
1523,1017479,Wolverine (X-Men: Battle of the Atom),2014-01-15T19:44:36-0500
1524,1009719,Wonder Man,2011-08-09T14:58:20-0400
1525,1009720,Wong,1969-12-31T19:00:00-0500
1526,1015005,Wong (Ultimate),2012-07-11T11:23:58-0400
1527,1010737,Wraith,1969-12-31T19:00:00-0500
1528,1010884,Wrecker,1969-12-31T19:00:00-0500
1529,1010883,Wrecking Crew,2013-11-20T17:26:57-0500
1530,1009722,X-23,2016-02-11T11:38:11-0500
1531,1010804,X-51,1969-12-31T19:00:00-0500
1532,1011418,X-Babies,1969-12-31T19:00:00-0500
1533,1009723,X-Cutioner,1969-12-31T19:00:00-0500
1534,1010738,X-Factor,2016-02-11T12:19:50-0500
1535,1010739,X-Factor Investigations,2013-11-20T17:26:52-0500
1536,1009724,X-Force,2016-02-10T16:13:08-0500
1537,1009725,X-Man,2014-04-29T14:14:20-0400
1538,1009726,X-Men,2017-01-24T15:44:42-0500
1539,1011109,X-Men (Ultimate),2012-06-27T12:30:35-0400
1540,1010875,X-Ray (James Darnell),1969-12-31T19:00:00-0500
1541,1010806,X-Statix,1969-12-31T19:00:00-0500
1542,1009732,X.S.E.,1969-12-31T19:00:00-0500
1543,1011094,Xavin,1969-12-31T19:00:00-0500
1544,1009734,Xorn (Kuan-Yin Xorn),1969-12-31T19:00:00-0500
1545,1009736,Yellow Claw,1969-12-31T19:00:00-0500
1546,1009737,Yellowjacket (Hank Pym),2021-08-13T00:11:11-0400
1547,1010996,Yellowjacket (Rita DeMara),2014-06-11T15:06:35-0400
1548,1011542,Yondu,2021-08-12T22:29:51-0400
1549,1010698,Young Avengers,2013-01-22T14:13:43-0500
1550,1011277,Young X-Men,1969-12-31T19:00:00-0500
1551,1009738,Zaladane,1969-12-31T19:00:00-0500
1552,1010841,Zaran,1969-12-31T19:00:00-0500
1553,1010716,Zarda,1969-12-31T19:00:00-0500
1554,1011163,Zarek,1969-12-31T19:00:00-0500
1555,1009739,Zeigeist,1969-12-31T19:00:00-0500
1556,1010780,Zemo,1969-12-31T19:00:00-0500
1557,1011515,Zeus,2021-08-18T22:06:56-0400
1558,1011127,Zodiak,1969-12-31T19:00:00-0500
1559,1009741,Zombie (Simon Garth),1969-12-31T19:00:00-0500
1560,1011183,Zuras,1969-12-31T19:00:00-0500
1561,1009742,Zzzax,2013-12-17T18:35:54-0500
